User_ID,Date,WiFi_Availability,Mobile_Data_MB,WiFi_Data_MB,YouTube_MB,Instagram_MB,WhatsApp_MB,Netflix_MB,Gaming_MB,Browsing_MB,Work_Study_MB,Screen_Time_Hours,Is_Weekend,Is_Holiday
U0002,2025-03-03,0,102.7,18.86,9.77,13.95,7.06,1.69,10.34,38.85,12.84,2.12,0,0
U0002,2025-03-04,0,101.58,4.68,8.93,27.3,6.41,1.72,16.13,21.82,11.15,1.99,0,0
U0002,2025-03-05,1,45.2,312.36,4.19,3.5,3.17,0.65,7.82,19.18,3.07,2.12,0,0
U0002,2025-03-06,1,48.53,547.72,4.73,6.3,4.52,0.83,12.12,12.66,3.5,2.14,0,0
U0002,2025-03-07,0,102.1,25.61,6.62,14.18,13.21,1.43,15.92,25.3,17.27,1.66,0,0
U0002,2025-03-08,0,138.85,12.89,16.05,49.7,8.39,4.42,21.11,24.31,3.76,2.02,1,0
U0002,2025-03-09,0,110.19,14.64,19.95,29.58,9.35,2.67,19.08,15.95,4.78,2.28,1,0
U0002,2025-03-10,1,51.01,604.08,3.8,8.63,4.18,1.14,9.11,16.04,4.03,3.03,0,0
U0002,2025-03-11,1,39.9,257.51,2.32,4.79,7.28,0.74,2.87,14.49,4.22,0.93,0,0
U0002,2025-03-12,0,112.04,15.02,15.05,28.58,6.82,3.82,16.85,20.06,11.91,3.0,0,0
U0002,2025-03-13,0,76.18,11.38,8.8,9.75,6.13,2.32,13.1,21.72,8.25,1.41,0,0
U0002,2025-03-14,1,63.3,425.64,8.29,13.24,5.64,1.07,12.78,15.59,1.61,2.84,0,1
U0002,2025-03-15,1,39.9,378.75,2.02,8.71,5.94,1.62,7.53,8.73,2.16,2.25,1,0
U0002,2025-03-16,1,87.41,731.15,17.86,12.32,5.19,3.71,15.22,23.36,2.76,4.46,1,0
U0002,2025-03-17,1,61.65,454.97,3.82,7.18,2.78,0.99,8.26,13.83,19.87,3.4,0,0
U0002,2025-03-18,1,60.0,341.43,8.4,8.66,6.63,1.04,6.68,15.09,8.71,1.81,0,0
U0002,2025-03-19,1,35.47,150.48,3.7,4.63,2.21,1.1,4.13,11.5,5.37,1.92,0,0
U0002,2025-03-20,1,28.83,299.63,3.59,4.61,3.83,0.3,3.27,8.73,2.19,1.72,0,0
U0002,2025-03-21,0,119.04,29.6,15.33,27.16,5.54,2.47,26.03,22.46,10.53,2.59,0,0
U0002,2025-03-22,0,142.25,28.03,17.36,25.92,6.73,2.46,27.87,42.23,8.29,2.64,1,0
U0002,2025-03-23,0,141.77,13.46,23.73,26.74,6.75,3.58,22.56,40.76,6.32,2.41,1,0
U0002,2025-03-24,1,34.48,490.46,2.15,5.85,3.81,0.58,6.67,10.94,1.73,3.12,0,0
U0002,2025-03-25,1,62.75,469.73,15.09,8.03,5.0,1.78,6.88,17.43,3.52,2.63,0,0
U0002,2025-03-26,1,48.82,349.05,3.81,5.52,6.89,0.97,10.16,11.76,5.82,1.22,0,0
U0002,2025-03-27,1,71.33,224.32,7.49,13.2,6.01,0.81,8.78,22.38,6.95,2.38,0,0
U0002,2025-03-28,1,44.11,602.99,5.39,8.73,4.26,0.83,5.36,11.68,4.34,2.06,0,0
U0002,2025-03-29,0,122.45,4.58,16.24,22.05,11.56,2.05,22.92,25.01,12.83,2.81,1,0
U0002,2025-03-30,0,141.3,18.79,31.03,21.58,8.54,3.19,24.85,35.63,5.18,3.05,1,0
U0002,2025-03-31,0,104.7,26.07,9.01,20.39,5.78,1.55,29.87,25.77,3.94,2.95,0,1
U0002,2025-04-01,1,23.24,461.98,3.75,2.53,2.63,0.36,4.34,6.21,1.58,2.19,0,0
U0002,2025-04-02,1,47.87,394.71,5.84,5.32,4.9,0.74,9.38,13.08,4.78,2.62,0,0
U0002,2025-04-03,1,37.84,210.45,3.6,6.63,8.4,1.07,1.94,8.6,4.56,1.94,0,0
U0002,2025-04-04,1,31.3,379.12,2.96,2.65,7.41,0.36,4.62,6.72,4.08,1.71,0,0
U0002,2025-04-05,0,115.83,12.88,14.41,19.88,8.16,1.98,28.15,27.22,6.76,2.68,1,0
U0002,2025-04-06,1,80.73,282.64,9.56,20.3,7.63,0.93,13.93,19.49,2.44,2.54,1,0
U0002,2025-04-07,0,80.47,16.53,6.93,16.1,6.49,1.49,12.74,12.56,17.72,2.14,0,0
U0002,2025-04-08,1,65.62,460.2,4.41,13.47,6.78,1.13,13.65,14.01,6.92,2.6,0,0
U0002,2025-04-09,0,81.62,18.31,8.75,18.82,6.91,0.8,12.0,16.74,11.08,2.38,0,0
U0002,2025-04-10,0,141.79,20.05,20.34,23.26,10.06,5.8,26.06,30.43,14.51,2.87,0,0
U0002,2025-04-11,1,29.86,469.56,2.89,6.45,3.13,0.94,4.58,7.53,1.95,1.44,0,0
U0002,2025-04-12,0,120.81,16.84,12.72,16.26,5.77,4.08,33.42,33.16,5.73,2.1,1,0
U0002,2025-04-13,1,46.53,361.18,4.61,7.11,3.82,0.88,7.99,15.28,3.1,3.33,1,0
U0002,2025-04-14,0,76.4,3.87,11.76,15.45,4.94,2.59,12.42,20.9,2.25,1.94,0,1
U0002,2025-04-15,0,111.98,3.2,17.46,23.42,5.54,2.07,25.05,20.74,8.73,2.38,0,0
U0002,2025-04-16,0,109.99,12.48,7.64,18.29,5.21,2.73,27.26,29.05,11.0,2.59,0,0
U0002,2025-04-17,0,117.55,12.8,15.26,12.69,11.27,3.35,21.52,27.08,16.98,2.7,0,0
U0002,2025-04-18,1,47.61,330.31,4.01,3.55,7.92,0.85,6.44,18.11,2.91,2.06,0,0
U0002,2025-04-19,0,116.35,8.15,17.19,20.21,7.19,2.75,32.62,22.2,4.88,2.5,1,0
U0002,2025-04-20,0,151.18,12.27,22.88,37.3,8.82,4.05,38.08,24.37,3.58,2.87,1,0
U0002,2025-04-21,1,47.71,454.35,10.51,6.64,4.34,0.38,7.0,9.74,5.29,2.26,0,0
U0002,2025-04-22,1,54.21,393.48,2.75,7.43,4.1,1.27,10.63,14.59,9.1,2.09,0,0
U0002,2025-04-23,0,108.49,6.52,15.39,14.25,13.09,2.78,26.68,18.19,9.42,2.38,0,0
U0002,2025-04-24,1,50.32,323.66,5.85,5.88,4.73,0.85,6.83,12.55,9.6,2.82,0,0
U0002,2025-04-25,1,64.12,552.47,3.02,8.63,5.36,0.91,11.79,18.42,10.86,2.85,0,0
U0002,2025-04-26,0,131.62,4.86,13.08,26.39,8.57,2.85,33.75,26.52,9.93,3.15,1,0
U0002,2025-04-27,0,156.31,28.11,18.54,50.13,14.09,4.11,22.86,21.92,12.14,3.64,1,0
U0002,2025-04-28,1,45.38,447.68,3.1,9.1,6.09,0.82,6.1,12.12,4.43,2.55,0,0
U0002,2025-04-29,1,39.0,200.79,2.98,4.94,3.33,1.01,5.56,13.36,4.71,1.97,0,0
U0002,2025-04-30,1,52.84,486.23,3.64,14.25,4.83,0.68,10.5,10.56,4.15,2.3,0,0
U0002,2025-05-01,0,114.24,22.62,15.39,30.45,5.99,1.41,20.2,25.83,5.81,2.76,0,1
U0002,2025-05-02,1,41.12,340.84,2.57,3.99,3.41,0.78,6.82,13.55,6.72,2.0,0,0
U0002,2025-05-03,1,42.53,233.12,3.58,6.45,3.6,1.51,6.97,16.0,1.02,2.18,1,0
U0002,2025-05-04,0,190.54,0.23,21.01,39.98,9.66,6.8,42.43,49.27,6.16,4.31,1,0
U0002,2025-05-05,0,97.89,8.55,12.13,17.71,6.26,1.41,14.54,16.42,21.59,2.23,0,0
U0002,2025-05-06,0,105.93,2.83,18.76,21.83,4.91,1.06,14.4,23.23,13.26,2.69,0,0
U0002,2025-05-07,1,43.96,372.26,3.77,6.69,5.11,0.59,6.03,12.87,5.39,1.43,0,0
U0002,2025-05-08,0,150.35,19.35,16.94,31.43,6.03,2.53,40.73,28.75,11.91,2.77,0,0
U0002,2025-05-09,1,43.05,421.45,3.88,8.17,4.73,0.71,5.69,14.01,2.41,3.66,0,0
U0002,2025-05-10,1,39.5,491.12,4.29,4.58,4.23,0.82,5.77,14.98,1.66,2.61,1,0
U0002,2025-05-11,0,103.49,9.73,12.31,18.22,6.53,4.47,26.93,19.03,7.72,2.34,1,0
U0002,2025-05-12,0,107.76,6.31,12.76,18.81,10.06,2.17,18.89,23.94,12.51,2.23,0,0
U0002,2025-05-13,1,20.0,496.3,1.5,2.42,2.69,0.17,1.87,8.57,1.17,1.34,0,0
U0002,2025-05-14,0,136.1,9.59,17.9,18.42,5.1,2.49,31.29,35.12,14.89,2.47,0,0
U0002,2025-05-15,1,37.87,460.17,3.07,8.36,2.05,0.76,3.58,9.65,7.38,2.08,0,0
U0002,2025-05-16,1,34.86,264.37,1.65,3.72,5.57,0.32,1.53,16.83,2.46,1.5,0,0
U0002,2025-05-17,1,46.4,404.6,3.78,11.84,6.48,1.01,6.99,11.01,1.58,2.79,1,0
U0002,2025-05-18,1,89.01,724.48,12.38,13.86,6.49,3.76,15.79,26.33,3.27,3.24,1,0
U0002,2025-05-19,0,61.65,21.7,7.43,11.07,8.01,0.91,8.48,16.68,4.13,1.39,0,0
U0002,2025-05-20,0,90.78,27.25,8.51,17.37,8.57,1.87,16.39,24.58,6.23,2.23,0,0
U0002,2025-05-21,0,109.78,19.28,29.24,22.47,4.7,2.4,21.18,13.62,7.38,2.26,0,0
U0002,2025-05-22,1,56.72,698.52,2.73,10.89,5.17,0.45,15.15,13.5,4.3,2.69,0,0
U0002,2025-05-23,1,49.85,327.2,5.68,7.32,5.85,0.71,6.73,12.17,7.4,2.1,0,0
U0002,2025-05-24,1,88.41,657.3,11.2,22.36,7.37,3.26,17.39,17.06,2.69,2.96,1,0
U0002,2025-05-25,0,142.48,22.98,20.13,21.26,8.48,4.97,34.22,33.41,8.61,3.18,1,0
U0002,2025-05-26,1,80.98,393.57,6.43,15.86,6.39,1.24,15.06,15.71,13.82,2.87,0,0
U0002,2025-05-27,1,74.62,567.41,3.93,20.57,5.25,0.62,13.45,17.52,7.31,2.98,0,0
U0002,2025-05-28,0,139.94,12.38,12.43,29.99,18.47,1.84,18.74,25.8,21.47,3.38,0,0
U0002,2025-05-29,0,112.25,24.18,20.41,18.38,6.19,1.76,12.21,21.18,23.14,2.76,0,0
U0002,2025-05-30,1,58.64,456.55,4.4,9.67,6.31,1.74,9.46,15.45,6.93,2.4,0,0
U0002,2025-05-31,1,60.14,229.96,7.01,8.28,3.67,1.63,13.74,18.78,2.22,2.71,1,0
U0002,2025-06-01,0,156.31,19.69,14.75,31.67,8.8,2.58,39.74,39.41,6.84,2.7,1,0
U0002,2025-06-02,1,51.92,200.01,4.24,5.77,7.16,0.79,6.73,19.15,3.94,2.18,0,0
U0002,2025-06-03,1,51.84,434.69,5.41,10.74,4.3,0.65,10.79,12.33,3.47,1.99,0,0
U0002,2025-06-04,0,91.49,23.39,10.1,13.38,6.05,1.69,21.84,18.71,12.41,1.6,0,0
U0002,2025-06-05,1,45.05,549.78,7.31,5.53,2.9,0.77,4.22,14.29,6.42,2.48,0,0
U0002,2025-06-06,1,43.36,575.02,6.06,5.82,4.09,0.31,7.76,10.53,5.33,3.19,0,0
U0002,2025-06-07,1,40.51,283.66,2.85,6.42,4.57,1.34,9.39,11.0,1.71,3.33,1,1
U0002,2025-06-08,1,45.95,360.66,6.92,11.52,3.61,0.8,7.65,10.38,1.39,2.28,1,0
U0002,2025-06-09,1,35.84,442.33,2.74,6.58,3.5,0.83,5.15,8.97,5.19,1.94,0,0
U0002,2025-06-10,1,52.29,511.67,4.8,3.93,4.95,1.16,13.96,13.81,5.51,1.98,0,0
U0002,2025-06-11,1,46.32,301.71,4.6,7.26,5.06,0.99,6.95,14.21,3.54,2.09,0,0
U0002,2025-06-12,1,54.63,359.08,12.07,9.65,4.19,0.93,6.43,13.03,3.96,3.63,0,0
U0002,2025-06-13,0,93.13,5.56,5.56,18.34,7.95,2.37,14.1,28.51,8.85,1.7,0,0
U0002,2025-06-14,0,131.78,28.5,28.43,22.96,5.4,2.28,31.67,25.87,4.63,2.65,1,0
U0002,2025-06-15,1,44.37,211.58,4.75,9.02,7.14,0.8,7.0,10.28,1.83,2.26,1,0
U0002,2025-06-16,1,32.98,341.83,2.62,4.87,3.17,0.4,5.86,8.25,5.17,2.36,0,0
U0002,2025-06-17,0,120.93,12.12,9.4,21.21,9.61,1.78,20.84,29.07,19.34,2.91,0,0
U0002,2025-06-18,0,103.0,17.23,15.86,13.07,6.55,2.04,6.94,30.71,19.59,2.07,0,0
U0002,2025-06-19,0,85.28,12.23,13.63,9.24,3.84,3.39,13.02,19.44,15.91,1.9,0,0
U0002,2025-06-20,1,49.08,346.48,3.2,3.55,4.34,0.94,13.95,15.95,3.23,2.52,0,0
U0002,2025-06-21,1,51.47,578.52,8.46,6.85,6.44,0.77,6.64,16.48,1.72,3.25,1,0
U0002,2025-06-22,1,47.58,473.58,7.15,7.79,6.11,0.53,8.93,12.39,0.88,2.74,1,0
U0002,2025-06-23,0,187.16,13.03,35.59,31.73,9.35,3.06,39.95,29.17,23.34,3.27,0,0
U0002,2025-06-24,1,53.18,543.21,1.95,7.01,3.37,3.84,6.97,15.73,10.05,2.41,0,0
U0002,2025-06-25,1,62.67,242.99,3.89,9.92,5.55,0.9,8.68,24.01,4.71,1.92,0,0
U0002,2025-06-26,1,78.69,666.03,11.85,19.15,5.41,0.89,8.76,18.03,8.3,2.82,0,0
U0002,2025-06-27,1,54.37,375.61,8.75,5.26,6.11,0.73,6.85,12.17,10.15,2.23,0,0
U0002,2025-06-28,1,41.94,374.82,6.57,7.33,3.71,0.87,6.32,12.4,1.38,3.25,1,0
U0002,2025-06-29,1,57.3,620.48,4.43,10.05,3.31,1.18,16.48,15.61,1.66,3.56,1,0
U0003,2025-01-01,0,135.84,28.35,14.44,15.98,5.74,27.48,29.54,23.12,8.67,2.07,0,1
U0003,2025-01-02,0,102.74,12.42,18.3,15.89,6.87,15.14,11.77,15.08,11.46,1.85,0,0
U0003,2025-01-03,0,165.9,21.5,16.45,27.42,7.25,37.3,21.22,25.91,17.08,2.45,0,0
U0003,2025-01-04,1,67.81,719.83,8.47,9.97,4.21,7.57,8.47,18.77,4.93,3.28,1,0
U0003,2025-01-05,0,191.41,20.91,36.53,35.03,8.35,39.89,28.88,20.54,6.88,2.38,1,0
U0003,2025-01-06,0,117.63,24.2,22.41,18.62,6.29,23.75,9.48,16.66,11.01,2.19,0,0
U0003,2025-01-07,1,59.27,365.92,6.83,5.38,3.49,14.08,6.72,12.93,5.09,2.73,0,0
U0003,2025-01-08,1,48.66,417.09,3.88,6.2,5.66,8.5,4.58,9.61,6.33,1.88,0,0
U0003,2025-01-09,0,139.81,25.9,13.93,20.09,3.52,38.51,19.08,19.68,13.81,1.92,0,0
U0003,2025-01-10,1,69.66,450.33,9.76,10.44,4.32,8.48,5.66,14.7,10.72,2.69,0,0
U0003,2025-01-11,1,93.61,729.33,20.56,7.28,4.8,15.47,11.86,19.6,6.55,3.92,1,0
U0003,2025-01-12,1,42.09,361.63,4.0,6.04,2.49,6.38,7.57,10.83,1.42,2.55,1,0
U0003,2025-01-13,1,77.89,591.06,12.83,9.73,3.93,10.3,18.91,12.04,3.93,3.05,0,0
U0003,2025-01-14,0,197.6,7.39,44.99,48.86,7.51,18.82,29.25,20.08,12.29,3.58,0,1
U0003,2025-01-15,0,146.46,26.12,33.04,19.15,4.65,21.75,14.12,16.52,25.52,2.18,0,0
U0003,2025-01-16,1,51.63,323.23,7.43,6.2,5.54,6.94,3.93,10.69,6.77,2.13,0,0
U0003,2025-01-17,0,154.82,10.97,17.83,18.1,5.32,35.75,13.48,20.22,31.72,2.72,0,0
U0003,2025-01-18,1,113.42,889.55,19.01,19.98,4.37,20.48,10.15,26.54,3.82,3.36,1,0
U0003,2025-01-19,1,108.95,881.74,15.18,17.02,5.69,16.93,9.82,30.36,5.26,4.09,1,0
U0003,2025-01-20,1,62.53,285.35,7.0,7.35,4.33,7.45,7.42,13.62,10.35,1.21,0,0
U0003,2025-01-21,0,166.48,2.0,30.12,26.06,6.32,37.57,21.82,15.38,15.89,2.31,0,0
U0003,2025-01-22,0,244.07,17.54,46.88,34.27,6.86,48.23,24.94,38.0,25.37,4.33,0,0
U0003,2025-01-23,0,222.18,8.71,28.8,41.05,9.33,45.83,32.79,26.59,20.01,3.25,0,0
U0003,2025-01-24,1,63.67,420.33,7.14,10.86,2.59,9.47,5.11,13.92,9.49,2.4,0,0
U0003,2025-01-25,1,73.97,642.93,22.51,9.33,3.9,5.55,6.01,18.9,1.85,2.87,1,0
U0003,2025-01-26,1,91.7,472.66,11.74,16.29,3.99,15.29,6.71,27.23,3.11,2.47,1,1
U0003,2025-01-27,0,128.4,3.43,18.8,17.09,6.61,14.39,24.25,28.24,8.75,1.72,0,0
U0003,2025-01-28,1,55.78,546.79,9.09,9.7,5.65,6.72,3.07,10.71,6.37,2.35,0,0
U0003,2025-01-29,0,157.65,26.8,18.48,24.18,5.54,36.78,17.23,22.51,20.31,2.36,0,0
U0003,2025-01-30,0,107.77,14.43,20.01,12.06,6.25,15.15,13.8,21.53,10.35,2.25,0,0
U0003,2025-01-31,0,224.73,1.36,25.48,42.84,6.83,17.23,59.86,20.7,33.8,3.56,0,0
U0003,2025-02-01,0,228.51,9.12,42.7,54.21,5.88,40.73,33.7,24.06,8.95,3.36,1,0
U0003,2025-02-02,1,94.69,569.83,16.92,13.67,5.04,16.92,7.52,22.81,4.23,4.5,1,0
U0003,2025-02-03,0,156.74,2.32,14.69,21.57,3.03,29.54,14.3,33.3,27.77,2.59,0,0
U0003,2025-02-04,1,50.82,307.71,8.66,3.96,4.49,8.97,4.52,11.62,4.54,1.41,0,0
U0003,2025-02-05,0,184.2,8.84,40.96,22.6,7.89,30.66,18.98,23.14,25.23,2.81,0,0
U0003,2025-02-06,0,124.4,9.42,18.39,22.13,3.99,20.98,15.89,22.37,10.69,1.69,0,0
U0003,2025-02-07,1,42.87,369.51,6.42,3.94,1.93,4.87,5.83,12.0,4.45,1.48,0,0
U0003,2025-02-08,0,198.33,23.32,26.52,27.57,9.07,47.24,18.25,39.19,14.62,3.62,1,0
U0003,2025-02-09,1,92.61,670.47,11.39,14.35,4.86,23.64,9.2,17.04,4.72,2.39,1,0
U0003,2025-02-10,1,70.47,604.96,8.8,6.85,3.47,10.4,11.22,11.39,12.7,2.56,0,0
U0003,2025-02-11,0,172.03,6.49,27.32,22.04,11.64,35.28,17.54,20.0,24.46,2.58,0,0
U0003,2025-02-12,0,115.13,23.73,17.93,21.3,5.94,12.03,19.08,14.06,15.57,1.4,0,0
U0003,2025-02-13,0,193.26,10.51,21.57,24.93,8.91,45.18,22.83,16.95,37.43,2.87,0,0
U0003,2025-02-14,0,199.56,28.94,33.88,42.82,5.58,23.36,32.26,33.92,11.78,3.66,0,1
U0003,2025-02-15,0,244.22,9.27,22.33,34.8,10.76,44.21,63.52,29.99,19.07,3.36,1,0
U0003,2025-02-16,1,40.84,471.82,3.5,4.06,4.99,5.62,2.84,15.19,1.38,1.92,1,0
U0003,2025-02-17,1,52.51,445.76,8.33,8.49,2.71,3.31,6.83,8.97,9.67,2.48,0,0
U0003,2025-02-18,0,97.23,10.25,11.52,21.48,8.02,8.3,9.25,16.65,14.23,1.97,0,0
U0003,2025-02-19,1,51.41,428.76,5.85,4.59,2.69,11.45,6.82,8.59,7.31,1.93,0,0
U0003,2025-02-20,0,176.97,3.39,31.33,20.18,7.64,42.95,25.17,22.79,12.76,2.41,0,0
U0003,2025-02-21,1,39.94,364.7,4.55,4.91,3.42,3.46,5.4,10.06,4.94,2.29,0,0
U0003,2025-02-22,1,96.28,813.71,11.63,9.85,4.97,26.06,11.89,21.06,3.12,3.42,1,0
U0003,2025-02-23,0,140.15,9.36,18.5,18.57,6.9,36.11,13.9,25.42,9.54,2.16,1,0
U0003,2025-02-24,0,90.71,3.89,17.13,9.81,2.58,20.25,11.08,11.26,11.34,1.4,0,0
U0003,2025-02-25,0,117.84,22.84,15.17,19.26,5.38,15.68,28.44,7.89,16.6,1.24,0,0
U0003,2025-02-26,0,151.7,28.75,22.31,16.99,5.17,36.33,16.41,23.29,19.07,2.32,0,0
U0003,2025-02-27,1,84.97,637.81,18.8,9.67,5.8,17.28,10.09,9.86,6.67,2.08,0,0
U0003,2025-02-28,0,147.98,11.68,12.19,24.59,9.02,27.38,18.71,21.2,23.07,2.79,0,0
U0003,2025-03-01,1,79.92,732.43,22.94,6.38,4.87,13.14,12.71,11.0,2.5,1.67,1,0
U0003,2025-03-02,0,145.29,22.18,17.04,33.09,7.41,24.96,19.08,28.06,4.02,1.85,1,0
U0003,2025-03-03,1,35.9,406.24,4.17,4.69,3.53,5.07,4.53,6.56,4.49,0.86,0,0
U0003,2025-03-04,0,149.18,25.12,21.59,25.58,6.29,23.24,22.8,17.69,20.04,1.66,0,0
U0003,2025-03-05,1,67.56,447.7,5.33,12.2,4.88,11.96,8.03,9.08,10.67,1.51,0,0
U0003,2025-03-06,0,207.71,21.24,16.72,33.95,6.56,47.34,16.68,41.66,28.19,3.5,0,0
U0003,2025-03-07,0,142.38,17.05,25.32,19.16,6.43,22.31,26.04,10.95,20.78,1.9,0,0
U0003,2025-03-08,0,235.2,16.15,34.93,36.54,9.33,60.17,36.42,22.34,16.66,3.61,1,0
U0003,2025-03-09,1,101.26,842.54,22.0,16.4,4.65,18.42,9.73,18.89,3.07,2.89,1,0
U0003,2025-03-10,0,168.55,21.83,25.42,22.16,8.32,18.93,25.36,20.08,34.79,2.37,0,0
U0003,2025-03-11,1,81.71,660.9,8.12,11.62,3.39,15.65,10.22,14.26,11.9,2.48,0,0
U0003,2025-03-12,1,80.44,697.85,9.73,10.11,5.33,14.63,9.62,12.86,11.71,2.3,0,0
U0003,2025-03-13,1,73.59,190.85,7.94,9.96,4.23,13.48,5.69,16.77,9.64,1.77,0,0
U0003,2025-03-14,1,55.27,440.61,7.28,8.58,3.8,10.44,9.75,9.09,1.91,3.09,0,1
U0003,2025-03-15,0,204.6,12.26,52.55,22.12,6.45,29.74,33.06,34.02,10.29,2.91,1,0
U0003,2025-03-16,1,49.77,426.19,6.8,5.22,4.57,10.45,4.18,13.17,1.4,2.83,1,0
U0003,2025-03-17,1,62.74,290.47,6.04,7.6,4.18,13.31,10.05,10.6,5.94,2.38,0,0
U0003,2025-03-18,0,104.96,14.89,6.52,15.86,6.32,26.16,13.12,20.41,8.18,1.54,0,0
U0003,2025-03-19,0,134.11,4.28,23.84,16.58,6.07,21.39,14.98,27.68,12.86,2.45,0,0
U0003,2025-03-20,0,195.7,8.83,32.74,21.09,6.73,48.03,23.6,22.14,25.72,2.82,0,0
U0003,2025-03-21,0,151.52,7.95,16.46,26.71,7.46,42.67,13.79,15.37,16.95,2.1,0,0
U0003,2025-03-22,1,50.71,274.18,4.31,6.16,5.07,13.7,5.52,10.69,1.19,1.71,1,0
U0003,2025-03-23,0,239.08,5.57,48.23,23.4,5.04,64.56,33.96,30.69,14.07,2.68,1,0
U0003,2025-03-24,1,83.75,568.91,11.33,11.66,3.47,22.64,9.57,13.67,4.7,2.3,0,0
U0003,2025-03-25,1,74.72,562.98,6.11,12.63,5.06,13.16,8.51,12.64,10.65,2.79,0,0
U0003,2025-03-26,1,47.03,464.43,5.91,7.34,4.2,7.68,6.57,6.68,4.89,2.51,0,0
U0003,2025-03-27,0,151.12,2.14,28.75,21.32,7.54,22.15,29.97,20.17,9.14,1.91,0,0
U0003,2025-03-28,1,84.91,620.78,10.73,7.73,7.32,17.79,5.16,17.05,12.32,2.64,0,0
U0003,2025-03-29,0,117.09,9.58,19.75,13.41,4.16,37.42,10.3,17.87,4.8,1.47,1,0
U0003,2025-03-30,1,73.94,464.32,9.91,10.23,5.1,9.97,10.46,19.75,2.6,2.19,1,0
U0003,2025-03-31,0,157.64,4.01,22.86,33.19,7.21,29.44,15.03,24.55,12.74,2.48,0,1
U0003,2025-04-01,0,152.46,7.42,25.68,15.47,7.37,29.35,15.63,22.48,24.29,2.4,0,0
U0003,2025-04-02,1,34.94,609.52,3.32,2.73,4.34,6.75,4.14,8.27,2.59,1.98,0,0
U0003,2025-04-03,0,273.14,21.53,26.41,27.72,9.85,54.07,95.8,17.01,20.43,2.81,0,0
U0003,2025-04-04,0,154.62,2.94,22.6,16.63,8.67,32.85,18.16,18.72,24.61,2.14,0,0
U0003,2025-04-05,0,157.16,9.17,18.9,24.61,5.7,17.78,48.11,23.52,5.98,2.09,1,0
U0003,2025-04-06,1,68.43,693.03,14.89,9.22,4.04,12.09,8.71,12.06,1.94,2.6,1,0
U0003,2025-04-07,0,138.74,17.93,14.16,17.94,4.96,34.17,12.8,22.96,20.65,1.5,0,0
U0003,2025-04-08,1,59.94,577.85,10.5,9.45,3.77,12.77,4.39,7.05,7.22,2.69,0,0
U0003,2025-04-09,1,57.38,306.73,9.93,5.07,4.07,5.8,5.59,12.23,10.09,1.9,0,0
U0003,2025-04-10,1,49.04,598.51,8.55,7.52,4.03,6.8,6.06,7.24,4.92,2.38,0,0
U0003,2025-04-11,0,256.28,10.67,48.02,32.43,10.45,74.5,27.24,23.91,19.23,2.62,0,0
U0003,2025-04-12,1,103.96,668.18,22.09,13.65,6.27,20.76,10.42,15.62,6.82,3.16,1,0
U0003,2025-04-13,0,204.2,7.54,26.12,21.71,7.31,30.01,21.13,73.3,8.3,3.19,1,0
U0003,2025-04-14,1,48.14,683.34,5.2,6.0,2.36,11.49,5.73,11.85,1.64,3.17,0,1
U0003,2025-04-15,0,123.65,26.96,22.54,17.8,8.44,17.3,16.61,23.09,7.99,1.75,0,0
U0003,2025-04-16,1,68.57,385.62,14.52,7.78,4.72,12.95,9.12,7.9,6.09,2.08,0,0
U0003,2025-04-17,0,192.67,27.78,30.5,22.31,3.89,20.06,20.95,38.29,41.24,3.56,0,0
U0003,2025-04-18,0,102.7,19.98,7.98,12.26,5.5,21.32,16.37,15.62,15.44,1.64,0,0
U0003,2025-04-19,1,98.78,582.77,19.34,17.41,4.51,13.13,18.88,13.96,3.65,2.73,1,0
U0003,2025-04-20,1,92.06,669.76,21.17,7.89,3.94,16.36,15.36,16.94,3.04,2.52,1,0
U0003,2025-04-21,0,157.16,1.94,27.8,21.54,5.73,47.06,9.43,15.8,17.21,1.86,0,0
U0003,2025-04-22,0,153.52,22.0,18.59,19.02,6.55,47.11,11.92,16.36,21.7,2.22,0,0
U0003,2025-04-23,0,185.29,6.04,28.2,37.24,7.23,28.16,16.36,25.31,27.97,3.48,0,0
U0003,2025-04-24,1,61.96,561.59,12.39,7.38,3.96,11.38,7.12,6.39,8.38,3.71,0,0
U0003,2025-04-25,0,120.76,14.41,16.36,12.57,6.38,21.04,16.35,19.52,18.87,1.97,0,0
U0003,2025-04-26,1,65.42,660.97,12.15,8.43,2.49,23.2,4.02,8.59,1.31,2.58,1,0
U0003,2025-04-27,1,96.34,839.95,12.92,16.94,3.15,28.08,7.12,12.68,7.75,3.31,1,0
U0003,2025-04-28,0,198.24,18.95,27.45,32.89,9.13,28.85,25.89,19.26,38.92,2.98,0,0
U0003,2025-04-29,0,148.61,5.88,29.54,19.69,3.93,32.49,20.81,15.69,14.57,1.84,0,0
U0003,2025-04-30,0,132.86,5.16,15.51,19.56,5.57,20.04,26.25,22.93,12.38,2.03,0,0
U0003,2025-05-01,0,180.38,13.51,30.97,30.5,8.72,30.55,24.03,34.43,6.75,2.91,0,1
U0003,2025-05-02,1,64.13,457.14,6.5,7.45,5.25,14.29,9.81,12.4,3.3,1.71,0,0
U0003,2025-05-03,0,181.24,10.94,31.28,47.4,12.49,33.79,12.8,19.7,9.27,2.61,1,0
U0003,2025-05-04,1,107.59,519.55,18.32,18.87,3.13,28.81,15.43,10.61,3.81,3.01,1,0
